Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2012-01-03,39.37016418981486,39.85483367633977,39.37016418981486,39.50331497192383,10172677,0.0,0.0
2012-01-04,39.35951073003885,39.460705749200216,39.02396991180926,39.31690216064453,7411094,0.0,0.0
2012-01-05,39.018637872101415,39.130485687577604,38.68309709087361,39.002662658691406,10276177,0.0,0.0
2012-01-06,39.12516328218857,39.14646623338747,38.66179677530287,38.69907760620117,7268372,0.0,0.0
2012-01-09,38.752339436581515,38.90146809232597,38.60321078083705,38.848209381103516,10997793,0.0,0.0
2012-01-10,39.17308898426721,39.31689253762621,38.93341817213581,39.0292854309082,6925994,0.0,0.0
2012-01-11,38.816248840504315,38.89613823009887,38.32092396421543,38.352882385253906,9819280,0.0,0.0
2012-01-12,38.05462653640969,38.18777731018226,37.63919367025439,37.687129974365234,14941562,0.0,0.0
2012-01-13,37.490082085417235,37.75638641940699,37.30899759029019,37.46345138549805,12567089,0.0,0.0
2012-01-17,37.81495781579841,37.95343366888293,37.543328516208064,37.70843505859375,8332234,0.0,0.0
2012-01-18,37.756365092741675,38.20375100395059,37.54864734982255,38.08125305175781,9496186,0.0,0.0
2012-01-19,38.198417494818194,38.235700978449806,37.71374553360756,37.958744049072266,10689391,0.0,0.0
2012-01-20,37.83093225356375,37.92147445678711,37.50604160493751,37.92147445678711,10097118,0.0,0.0
2012-01-23,37.69778126562504,37.83625978029527,37.49539389566249,37.58060836791992,12179192,0.0,0.0
2012-01-24,37.356911306602356,37.777669211162205,37.29299712787891,37.607234954833984,10897310,0.0,0.0
2012-01-25,38.08657930687531,38.145165749345765,36.75506900843761,37.27169418334961,22200882,0.0,0.0
2012-01-26,37.53799946697591,37.54332720377055,36.941482175247,37.03202438354492,13117516,0.0,0.0
2012-01-27,36.79234955841297,37.154521017822745,36.63789318161151,36.96278381347656,10192616,0.0,0.0
2012-01-30,36.70180764696639,36.781697038901946,36.35028899204846,36.60061264038086,15003872,0.0,0.0
2012-01-31,36.7550612281737,36.840275673110234,36.217127887285805,36.328975677490234,28422444,0.0,0.0
2012-02-01,36.696470445502264,37.095925297749986,36.50473328911137,36.920166015625,13598813,0.0,0.0
2012-02-02,36.861573773589505,37.319612315759734,36.85624870474088,37.234397888183594,11579442,0.0,0.0
2012-02-03,37.60190424496443,37.63385999693368,37.31962221710194,37.527339935302734,13078950,0.0,0.0
2012-02-06,37.410174253248094,38.00669151031391,37.38886863770958,37.98538589477539,8888696,0.0,0.0
2012-02-07,38.07060113136125,38.41679471242135,37.95875331835396,38.30494689941406,10817029,0.0,0.0
2012-02-08,38.502003241555826,38.5765675451752,38.198418292048295,38.48069763183594,7713331,0.0,0.0
2012-02-09,38.475391526870276,38.613867397505075,37.9427856689484,38.10789489746094,31544638,0.0,0.0
2012-02-10,38.17711534752852,38.59787315489508,38.05461475463945,38.48069763183594,46148676,0.0,0.0
2012-02-13,38.71505348524274,38.8322263657176,38.336904159128295,38.77896499633789,41798121,0.0,0.0
2012-02-14,38.67776940668081,39.36482880132971,38.672444335903904,39.19972229003906,10558212,0.0,0.0
2012-02-15,39.412758266973015,39.412758266973015,38.93873909837932,39.11982345581055,11559633,0.0,0.0
2012-02-16,39.18968511305667,39.20580785961427,38.77048563446238,39.114444732666016,11008025,0.503129,0.0
2012-02-17,39.313308391769795,39.5121601557348,39.211195832586846,39.426170349121094,10545619,0.0,0.0
2012-02-21,39.73787435929706,39.839986900436486,39.56589746582494,39.67875671386719,12840204,0.0,0.0
2012-02-22,39.78625472254773,40.03347475909859,39.72176101902283,39.839996337890625,8688517,0.0,0.0
2012-02-23,39.96897753373562,40.30756070696544,39.87761437527303,40.205448150634766,9835284,0.0,0.0
2012-02-24,40.35055876237988,40.979356901622054,40.30756385691404,40.8181266784668,14767750,0.0,0.0
2012-02-27,40.78588443299324,41.29644729537117,40.68377186051766,41.07609939575195,10564640,0.0,0.0
2012-02-28,41.25344613301845,41.61352810433323,41.05997041696318,41.52753829956055,14028949,0.0,0.0
2012-02-29,41.5597787990749,41.76937724211285,40.877236486742596,41.14057922363281,15948493,0.0,0.0
2012-03-01,41.44154860494694,42.048847904889335,41.38780430447952,42.03810119628906,12182341,0.0,0.0
2012-03-02,41.87686173068279,42.021969158387066,41.59739627086572,41.731754302978516,9302697,0.0,0.0
