Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2012-01-03,104.71253406359158,105.22069043205941,104.44206343587105,104.49943542480469,193697900,0.0,0
2012-01-04,104.25353606222293,104.75349456973093,103.8519322006938,104.66333770751953,127186500,0.0,0
2012-01-05,104.09780205877806,105.0977126897912,103.62243071173957,104.94198608398438,173895000,0.0,0
2012-01-06,105.07316615880953,105.08956173052722,104.32733022569396,104.67156219482422,148050000,0.0,0
2012-01-09,104.90920257990572,105.05672514308098,104.42563972574033,104.92559814453125,99530200,0.0,0
2012-01-10,106.04848055961862,106.26157293564351,105.68785307238032,105.83538818359375,115282000,0.0,0
2012-01-11,105.50753141250107,106.03207703472134,105.33542171951308,105.89274597167969,111540700,0.0,0
2012-01-12,106.19598387328934,106.30252377632372,105.35178114121624,106.14679718017578,118983700,0.0,0
2012-01-13,105.4337533727791,105.76979368059843,104.6797199422115,105.59767150878906,179836200,0.0,0
2012-01-17,106.61400303393188,106.8107123360242,105.6468645980043,106.00749206542969,132209200,0.0,0
2012-01-18,105.98288587089831,107.23687774368726,105.79438064003617,107.17951202392578,163395200,0.0,0
2012-01-19,107.54833162567884,107.83519774472877,107.20409978651024,107.74504089355469,126328900,0.0,0
2012-01-20,107.56472570927227,108.14663696289061,107.30244668905125,108.14663696289062,138230200,0.0,0
2012-01-23,107.78601563205912,108.39252652085582,107.3516269232428,107.86798095703125,129295800,0.0,0
2012-01-24,107.20409978651024,107.7778195184579,107.04018164968979,107.74504089355469,103083300,0.0,0
2012-01-25,107.58112725770674,108.90068910286739,107.16313406681269,108.64661407470703,198613200,0.0,0
2012-01-26,109.13015858117001,109.33505937648287,107.66307438943682,108.08927154541016,184880500,0.0,0
2012-01-27,107.56472114390132,108.22859768969982,107.49094735625033,108.04009246826172,135259100,0.0,0
2012-01-30,106.96641300008247,107.72865050686124,106.5975940479682,107.67127227783203,147311800,0.0,0
2012-01-31,108.20401452030592,108.33514152345481,107.10573676260134,107.63029479980469,157212000,0.0,0
2012-02-01,108.42533322524261,109.12200114945841,108.29420617994404,108.57286834716797,166234500,0.0,0
2012-02-02,108.78591673855422,109.023608642697,108.35973212793772,108.74493408203125,113090400,0.0,0
2012-02-03,109.82684415132084,110.33499420438002,109.6383388906947,110.26942443847656,160598500,0.0,0
2012-02-06,109.81047170089911,110.24486054857339,109.68753618029572,110.19568634033203,107694500,0.0,0
2012-02-07,109.96615424306583,110.66282193004788,109.53176556967993,110.47430419921875,135528100,0.0,0
2012-02-08,110.53169921574937,110.82675689779576,110.0809149089905,110.80216979980469,139361400,0.0,0
2012-02-09,110.98250336361436,111.13002597793438,110.28583544624311,110.94152069091797,148602900,0.0,0
2012-02-10,109.95798430321432,110.21205933117672,109.69570523812142,110.12190246582031,167907500,0.0,0
