Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2012-01-03,32.60562882317388,32.93721306134883,32.51878526051766,32.77931594848633,9389800,0.0,0
2012-01-04,32.59772771348292,33.03983591233233,32.37667060242198,33.000362396240234,9197300,0.0,0
2012-01-05,32.897724068352765,32.984567598127455,32.47929943758649,32.96088409423828,8443000,0.0,0
2012-01-06,32.96878151039818,32.976678020390366,32.621410361645914,32.731937408447266,5602400,0.0,0
2012-01-09,32.58984338677251,33.04774477720553,32.53457984125643,32.99248123168945,5165600,0.0,0
2012-01-10,33.158259374129585,33.308259939490185,32.99246880005163,33.1187858581543,8729900,0.0,0
2012-01-11,33.00036890789782,33.22142606257792,32.937211872015524,33.18984603881836,7473600,0.0,0
2012-01-12,33.15825264245834,33.474046729421715,33.09509262041143,33.276676177978516,6952100,0.0,0
2012-01-13,33.13456914000856,33.31614968594003,32.8819350750921,33.276676177978516,5197300,0.0,0
2012-01-17,33.41089238924274,33.70300001179663,33.37141887456834,33.58457946777344,6444600,0.0,0
2012-01-18,33.48195339934962,34.03459176314528,33.300372781977885,34.026695251464844,8671200,0.0,0
2012-01-19,34.1954991103884,34.211346043551956,33.74378593847592,33.981529235839844,10069800,0.163,0
2012-01-20,34.15586480419247,34.1717147567582,33.62490499705249,33.89434814453125,8374100,0.0,0
2012-01-23,33.933983148881076,34.19550292127526,33.83888642395154,34.09247970581055,6733600,0.0,0
2012-01-24,33.85472790686692,33.94982460799025,33.569434780427315,33.63283157348633,5404100,0.0,0
2012-01-25,33.49017747948687,33.62490054693086,33.228660854436335,33.426780700683594,10708800,0.0,0
2012-01-26,33.498103966255364,33.71207376297068,33.24451080490439,33.426780700683594,6933200,0.0,0
2012-01-27,33.252445308816256,33.5852883330154,33.086025308251656,33.49018859863281,5131100,0.0,0
2012-01-30,33.284148730976106,33.31584864578056,32.87205890772892,33.22074890136719,5000500,0.0,0
2012-01-31,33.26036022323557,33.27621017345004,32.943367265083985,33.08601379394531,6599600,0.0,0
2012-02-01,33.26828872455041,34.10831807470763,33.22866535454861,33.799251556396484,8231800,0.0,0
2012-02-02,33.71208940285185,34.04492944788698,33.64868957156687,33.807186126708984,5131600,0.0,0
2012-02-03,34.052837389983125,34.853240174024826,33.99736407935987,34.48077392578125,12565600,0.0,0
2012-02-06,34.2826580771601,34.758147538814434,34.1637879790483,34.290584564208984,8651600,0.0,0
