Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2012-01-03,5.134501311901858,5.455998786063563,5.134501311901858,5.446543216705322,7849900,0.0,0
2012-01-04,5.4087204137397515,5.645115545388808,5.389808821243344,5.474911212921143,9810100,0.0,0
2012-01-05,5.446544512027447,5.56001407663936,5.276339714221609,5.437088489532471,4907800,0.0,0
2012-01-06,5.503278035413264,5.531645194633037,5.323617707099197,5.342529296875,4865300,0.0,0
2012-01-09,5.3708986160016545,5.45600102966064,5.314163823858347,5.361443042755127,3510700,0.0,0
2012-01-10,5.578924868138037,5.6640268039099295,5.503278502612841,5.522190093994141,5448000,0.0,0
2012-01-11,4.765727094545407,4.794094716332676,4.01871831450792,4.359127521514893,53676100,0.0,0
2012-01-12,4.500963701628867,4.614433261109943,4.396949713327238,4.538786888122559,16040200,0.0,0
2012-01-13,4.482051603854258,4.482051603854258,4.359126474664863,4.46314001083374,8555700,0.0,0
2012-01-17,4.614433497506644,4.671168280153696,4.491507909660711,4.519875526428223,6816600,0.0,0
2012-01-18,4.538786766994809,4.5860655234062095,4.425316759653986,4.5671539306640625,5526300,0.0,0
2012-01-19,4.5198758598258575,4.586066219019136,4.444229026495244,4.472596645355225,4437600,0.0,0
2012-01-20,4.482051887108883,4.586065880739131,4.463140292893199,4.519875526428223,3991900,0.0,0
2012-01-23,4.529330516990276,4.595521313697043,4.510418925200902,4.586065292358398,4559100,0.0,0
2012-01-24,4.538785545153048,4.548241113534712,4.472594762930131,4.510417938232422,3599500,0.0,0
2012-01-25,4.4820511824461775,4.765725501970476,4.463139591203752,4.756269931793213,8172300,0.0,0
2012-01-26,4.813004782679097,4.907562740407114,4.652256029097514,4.690079212188721,7751900,0.0,0
2012-01-27,4.699535396291987,5.030488967895508,4.66171220826095,5.030488967895508,7428400,0.0,0
2012-01-30,4.869739955723911,5.068311908642466,4.822460747547894,5.011577129364014,5438600,0.0,0
2012-01-31,5.162867879661189,5.21960263702268,4.888649660303428,4.973752021789551,6279200,0.0,0
2012-02-01,5.087222555062711,5.106134144636304,4.97375301762116,5.049399375915527,4871100,0.0,0
